DATAFLOW,LAST UPDATE,freq,unit,lev_know,isco08,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EA19,2007,14.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EA19,2011,9.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EA19,2016,9.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EE,2007,22.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EE,2011,15.5,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EE,2016,12.6,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EL,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EL,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,ES,2007,4.5,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,ES,2011,10.5,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,ES,2016,4.1,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EU27_2020,2007,11.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EU27_2020,2011,10.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EU27_2020,2016,10.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EU28,2007,11.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EU28,2011,10.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,EU28,2016,11.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,FI,2007,5.1,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,FI,2011,10.3,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,FI,2016,13.9,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,FR,2007,5.6,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,FR,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,FR,2016,5.5,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,HR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,HR,2016,11.6,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,HU,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,HU,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,HU,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,IE,2016,24.6,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,IT,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,IT,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,LT,2007,31.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,LT,2011,37.9,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,LT,2016,30.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,LU,2011,54.6,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,LU,2016,47.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,LV,2007,54.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,LV,2011,41.4,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,LV,2016,28.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,MK,2016,13.7,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,MT,2011,30.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,MT,2016,29.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,NL,2011,23.8,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,NL,2016,11.3,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,NO,2007,23.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,NO,2011,26.4,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,NO,2016,31.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,PL,2007,2.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,PL,2011,7.5,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,PL,2016,7.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,PT,2007,6.8,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,PT,2011,13.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,PT,2016,8.9,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,RO,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,RO,2016,6.1,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,RS,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,RS,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,SE,2007,17.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,SE,2011,21.4,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,SE,2016,37.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,SI,2007,14.8,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,SI,2011,9.5,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,SI,2016,21.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,SK,2007,40.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,SK,2011,29.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,SK,2016,26.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,TR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,TR,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,TR,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,UK,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,UK,2016,36.6,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,AT,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,AT,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,AT,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,BE,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,BE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,BE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,BG,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,BG,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,CH,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,CH,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,CY,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,CY,2011,13.4,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,CY,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,CZ,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,CZ,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,DE,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,DE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,DE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,DK,2011,23.0,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,DK,2016,37.3,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EA19,2007,12.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EA19,2011,10.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EA19,2016,9.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EE,2007,23.1,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EE,2011,16.8,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EL,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EL,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,ES,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,ES,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,ES,2016,11.7,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EU27_2020,2007,10.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EU27_2020,2011,11.6,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EU27_2020,2016,10.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EU28,2007,11.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EU28,2011,11.6,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,EU28,2016,11.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,FI,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,FI,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,FI,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,FR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,FR,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,FR,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,HR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,HR,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,HU,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,HU,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,IE,2016,42.5,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,IT,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,IT,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,LT,2007,24.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,LT,2011,32.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,LT,2016,23.3,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,LU,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,LU,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,LV,2007,47.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,LV,2011,46.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,LV,2016,32.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,MK,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,MT,2011,19.5,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,MT,2016,26.6,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,NL,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,NL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,NO,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,NO,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,NO,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,PL,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,PL,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,PL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,PT,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,PT,2011,9.4,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,PT,2016,9.1,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,RO,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,RS,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,RS,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,SE,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,SE,2011,30.0,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,SE,2016,35.8,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,SI,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,SI,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,SI,2016,29.6,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,SK,2007,41.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,SK,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,SK,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,TR,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,UK,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC9,UK,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,AL,2016,34.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,AT,2007,26.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,AT,2011,25.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,AT,2016,33.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,BA,2016,17.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,BE,2007,24.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,BE,2011,25.6,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,BE,2016,27.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,BG,2007,10.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,BG,2011,21.8,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,BG,2016,27.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,CH,2011,19.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,CH,2016,21.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,CY,2007,31.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,CY,2011,44.5,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,CY,2016,37.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,CZ,2007,14.9,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,CZ,2011,22.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,CZ,2016,14.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,DE,2007,31.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,DE,2011,16.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,DE,2016,21.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,DK,2011,36.9,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,DK,2016,48.6,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EA19,2007,24.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EA19,2011,19.4,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EA19,2016,21.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EE,2007,28.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EE,2011,26.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EE,2016,32.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EL,2007,18.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EL,2011,20.4,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EL,2016,30.9,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,ES,2007,16.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,ES,2011,19.8,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,ES,2016,20.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EU27_2020,2007,22.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EU27_2020,2011,20.9,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EU27_2020,2016,22.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EU28,2007,20.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EU28,2011,20.9,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,EU28,2016,22.9,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,FI,2007,21.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,FI,2011,30.5,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,FI,2016,33.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,FR,2007,10.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,FR,2011,12.9,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,FR,2016,14.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,HR,2007,19.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,HR,2016,27.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,HU,2007,22.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,HU,2011,25.4,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,HU,2016,26.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,IE,2016,29.4,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,IT,2011,10.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,IT,2016,9.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,LT,2007,37.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,LT,2011,43.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,LT,2016,38.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,LU,2011,62.5,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,LU,2016,63.9,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,LV,2007,51.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,LV,2011,46.9,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,LV,2016,34.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,MK,2016,29.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,MT,2011,59.2,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,MT,2016,60.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,NL,2011,38.4,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,NL,2016,29.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,NO,2007,42.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,NO,2011,48.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,NO,2016,45.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,PL,2007,8.9,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,PL,2011,19.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,PL,2016,22.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,PT,2007,19.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,PT,2011,24.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,TOTAL,PT,2016,22.0,
