DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,c_birth,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB,2016,28.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB,2017,24.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB,2018,30.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB,2019,24.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB,2020,22.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB,2021,33.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB,2022,37.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB0,2013,25.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB0,2014,23.2,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB0,2015,28.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB0,2016,28.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB0,2017,24.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB0,2018,30.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB0,2019,24.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB0,2020,22.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB0,2021,33.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRB0,2022,37.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC,2013,18.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC,2014,19.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC,2015,17.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC,2016,25.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC,2017,28.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC,2018,29.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC,2019,30.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC,2020,30.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC,2021,26.7,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC,2022,28.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC1,2013,23.0,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC1,2014,21.9,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC1,2015,17.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC1,2016,24.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC1,2017,32.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC1,2018,37.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC1,2019,37.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC1,2020,30.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC1,2021,25.1,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC1,2022,25.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC2,2013,14.3,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC2,2014,16.4,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC2,2015,16.7,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC2,2016,26.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC2,2017,23.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC2,2018,20.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC2,2019,22.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC2,2020,29.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC2,2021,28.7,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRC2,2022,33.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD,2013,26.0,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD,2014,27.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD,2015,28.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD,2016,25.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD,2017,28.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD,2018,26.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD,2019,27.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD,2020,38.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD,2021,40.2,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD,2022,37.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD1,2013,32.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD1,2014,42.9,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD1,2015,32.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD1,2016,34.6,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD1,2017,35.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD1,2018,38.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD1,2019,34.8,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD1,2020,55.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD1,2021,49.1,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD1,2022,34.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD2,2013,22.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD2,2014,21.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD2,2015,26.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD2,2016,22.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD2,2017,26.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD2,2018,21.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD2,2019,25.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD2,2020,30.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD2,2021,34.2,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRD2,2022,40.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE,2013,25.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE,2014,30.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE,2015,27.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE,2016,28.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE,2017,28.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE,2018,27.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE,2019,30.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE,2020,29.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE,2021,28.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE,2022,35.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE1,2013,28.7,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE1,2014,32.2,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE1,2015,31.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE1,2016,30.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE1,2017,29.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE1,2018,30.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE1,2019,33.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE1,2020,29.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE1,2021,32.2,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE1,2022,37.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE2,2013,20.7,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE2,2014,28.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE2,2015,21.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE2,2016,25.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE2,2017,26.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE2,2018,24.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE2,2019,24.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE2,2020,27.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE2,2021,23.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRE2,2022,32.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF,2013,27.1,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF,2014,23.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF,2015,26.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF,2016,26.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF,2017,28.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF,2018,28.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF,2019,29.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF,2020,32.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF,2021,30.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF,2022,28.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF1,2013,32.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF1,2014,27.7,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF1,2015,26.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF1,2016,29.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF1,2017,29.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF1,2018,30.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF1,2019,35.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF1,2020,38.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF1,2021,29.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF1,2022,31.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF2,2013,18.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF2,2014,18.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF2,2015,29.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF2,2016,24.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF2,2017,24.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF2,2018,24.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF2,2019,21.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF2,2020,25.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF2,2021,35.3,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF2,2022,33.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF3,2013,24.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF3,2014,21.1,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF3,2015,24.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF3,2016,25.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF3,2017,29.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF3,2018,28.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF3,2019,24.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF3,2020,28.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF3,2021,30.3,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRF3,2022,24.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG,2013,32.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG,2014,34.1,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG,2015,36.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG,2016,39.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG,2017,36.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG,2018,34.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG,2019,35.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG,2020,33.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG,2021,39.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG,2022,50.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG0,2013,32.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG0,2014,34.1,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG0,2015,36.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG0,2016,39.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG0,2017,36.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG0,2018,34.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG0,2019,35.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG0,2020,33.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG0,2021,39.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRG0,2022,50.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH,2013,41.1,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH,2014,43.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH,2015,41.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH,2016,36.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH,2017,35.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH,2018,40.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH,2019,37.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH,2020,35.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH,2021,40.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH,2022,41.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH0,2013,41.1,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH0,2014,43.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH0,2015,41.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH0,2016,36.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH0,2017,35.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH0,2018,40.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH0,2019,37.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH0,2020,35.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH0,2021,40.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRH0,2022,41.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRI,2013,25.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRI,2014,25.9,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRI,2015,27.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRI,2016,28.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRI,2017,29.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRI,2018,28.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRI,2019,32.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRI,2020,33.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRI,2021,35.2,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRI,2022,34.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRI1,2013,22.3,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED5-8,FOR,Y25-64,FRI1,2014,25.4,b
