"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","CITTADINANZA","Citizenship","ATECO_2007","NACE 2007","POSIZPROF","Professional status","TIME","Select time","Value","Flag Codes","Flags"
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020-Q2","Q2-2020",2.395,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020-Q1","Q1-2020",2.603,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020-Q3","Q3-2020",3.418,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020-Q4","Q4-2020",1.628,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021","2021",3.477,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2022","2022",3.783,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021-Q1","Q1-2021",5.032,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021-Q2","Q2-2021",2.186,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021-Q3","Q3-2021",3.909,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021-Q4","Q4-2021",2.782,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2022-Q1","Q1-2022",2.781,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2022-Q2","Q2-2022",5.362,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2022-Q3","Q3-2022",2.914,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2022-Q4","Q4-2022",4.076,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018","2018",22.19,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q2","Q2-2018",23.047,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q1","Q1-2018",18.112,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q4","Q4-2018",23.077,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q3","Q3-2018",24.525,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019","2019",21.781,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q1","Q1-2019",21.307,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q2","Q2-2019",17.352,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q4","Q4-2019",24.487,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q3","Q3-2019",23.98,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020","2020",22.729,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q2","Q2-2020",14.56,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q1","Q1-2020",21.109,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q3","Q3-2020",25.175,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q4","Q4-2020",30.073,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021","2021",24.375,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022","2022",21.667,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q1","Q1-2021",21.041,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q2","Q2-2021",19.572,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q3","Q3-2021",27.815,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q4","Q4-2021",29.073,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q1","Q1-2022",18.09,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q2","Q2-2022",18.986,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q3","Q3-2022",26.22,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q4","Q4-2022",23.37,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018","2018",22.844,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q2","Q2-2018",25.127,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q1","Q1-2018",12.929,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q4","Q4-2018",23.189,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q3","Q3-2018",30.131,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019","2019",27.37,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q1","Q1-2019",22.014,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q2","Q2-2019",25.296,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q4","Q4-2019",26.675,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q3","Q3-2019",35.496,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020","2020",26.756,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q2","Q2-2020",26.115,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q1","Q1-2020",27.74,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q3","Q3-2020",29.561,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q4","Q4-2020",23.608,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021","2021",26.957,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022","2022",23.432,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q1","Q1-2021",21.286,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q2","Q2-2021",37.012,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q3","Q3-2021",27.359,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q4","Q4-2021",22.171,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q1","Q1-2022",16.465,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q2","Q2-2022",26.737,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q3","Q3-2022",29.885,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q4","Q4-2022",20.643,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018","2018",33.583,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q2","Q2-2018",36.297,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q1","Q1-2018",37.221,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q4","Q4-2018",31.307,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q3","Q3-2018",29.505,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019","2019",34.961,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q1","Q1-2019",36.958,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q2","Q2-2019",36.531,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q4","Q4-2019",31.431,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q3","Q3-2019",34.924,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020","2020",42.148,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q2","Q2-2020",40.661,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q1","Q1-2020",37.814,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q3","Q3-2020",42.887,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q4","Q4-2020",47.231,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021","2021",41.452,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022","2022",37.185,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q1","Q1-2021",42.139,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q2","Q2-2021",38.719,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q3","Q3-2021",39.991,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q4","Q4-2021",44.958,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q1","Q1-2022",40.556,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q2","Q2-2022",33.816,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q3","Q3-2022",34.935,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q4","Q4-2022",39.433,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018","2018",63.831,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q2","Q2-2018",63.533,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q1","Q1-2018",60.084,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q4","Q4-2018",70.445,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2018-Q3","Q3-2018",61.263,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019","2019",67.42,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q1","Q1-2019",57.669,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q2","Q2-2019",65.741,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q4","Q4-2019",74.127,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2019-Q3","Q3-2019",72.144,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020","2020",63.835,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q2","Q2-2020",61.937,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q1","Q1-2020",60.185,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q3","Q3-2020",70.045,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2020-Q4","Q4-2020",63.172,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021","2021",62.536,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022","2022",64.161,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q1","Q1-2021",52.906,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q2","Q2-2021",59.052,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q3","Q3-2021",75.049,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2021-Q4","Q4-2021",63.136,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q1","Q1-2022",59.315,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","1","employees","2022-Q2","Q2-2022",62.511,,
